8.017394605383458828e-01,5.250409495821505290e-01
8.070051704257106273e-01,5.279789195105780708e-01
8.122756228344523155e-01,5.309105842041683676e-01
8.175508467263851164e-01,5.338359086523679631e-01
8.228308710242198121e-01,5.367548579203396120e-01
8.281157246102988090e-01,5.396673971493797239e-01
8.334054363253093900e-01,5.425734915573346973e-01
8.387000349669732069e-01,5.454731064390166972e-01
8.439995492887099049e-01,5.483662071666172144e-01
8.493040079982814294e-01,5.512527591901217328e-01
8.546134397564071339e-01,5.541327280377212894e-01
8.599278731753581262e-01,5.570060793162247004e-01
8.652473368175248591e-01,5.598727787114692322e-01
8.705718591939618500e-01,5.627327919887302743e-01
8.759014687629047557e-01,5.655860849931303447e-01
8.812361939282643553e-01,5.684326236500467644e-01
8.865760630380928875e-01,5.712723739655185540e-01
8.919211043830261865e-01,5.741053020266528861e-01
8.972713461946995039e-01,5.769313740020294290e-01
9.026268166441341334e-01,5.797505561421048004e-01
9.079875438401012744e-01,5.825628147796154677e-01
9.133535558274568089e-01,5.853681163299796486e-01
9.187248805854494327e-01,5.881664272916988789e-01
9.241015460260001424e-01,5.909577142467573596e-01
9.294835799919560770e-01,5.937419438610217481e-01
9.348710102553159373e-01,5.965190828846390625e-01
9.402638645154235419e-01,5.992890981524330307e-01
9.456621703971402892e-01,6.020519565843015508e-01
9.510659554489808709e-01,6.048076251856102648e-01
9.564752471412270030e-01,6.075560710475879089e-01
9.618900728640052966e-01,6.102972613477181119e-01
9.673104599253423697e-01,6.130311633501323021e-01
9.727364355491843195e-01,6.157577444059999516e-01
9.781680268733909944e-01,6.184769719539193744e-01
9.836052609476969577e-01,6.211888135203056382e-01
9.890481647316434755e-01,6.238932367197786988e-01
9.944967650924777525e-01,6.265902092555500902e-01
9.999510888030268552e-01,6.292796989198092827e-01
1.005411162539532555e+00,6.319616735941071539e-01
1.010877012879461079e+00,6.346361012497404586e-01
1.016348666299279335e+00,6.373029499481343008e-01
1.021826149172197606e+00,6.399621878412226073e-01
1.027309487765882601e+00,6.426137831718297111e-01
1.032798708240137309e+00,6.452577042740486046e-01
1.038293836644549772e+00,6.478939195736200807e-01
1.043794898916104552e+00,6.505223975883086540e-01
1.049301920876767991e+00,6.531431069282793711e-01
1.054814928231034621e+00,6.557560162964723993e-01
1.060333946563446039e+00,6.583610944889770611e-01
1.065859001336068035e+00,6.609583103954036476e-01
1.071390117885943960e+00,6.635476329992561206e-01
1.076927321422505246e+00,6.661290313783014838e-01
1.082470637024955273e+00,6.687024747049395978e-01
1.088020089639613497e+00,6.712679322465713305e-01
1.093575704077228483e+00,6.738253733659653744e-01
1.099137505010254756e+00,6.763747675216243982e-01
1.104705516970095891e+00,6.789160842681493113e-01
1.110279764344312303e+00,6.814492932566033057e-01
1.115860271373794399e+00,6.839743642348740105e-01
1.121447062149898866e+00,6.864912670480350920e-01
1.127040160611554320e+00,6.889999716387059658e-01
1.132639590542324992e+00,6.915004480474108428e-01
1.138245375567443762e+00,6.939926664129368872e-01
1.143857539150809677e+00,6.964765969726904871e-01
1.149476104591945269e+00,6.989522100630525259e-01
1.155101095022923463e+00,7.014194761197329875e-01
1.160732533405254285e+00,7.038783656781238962e-01
1.166370442526739382e+00,7.063288493736511464e-01
1.172014844998287009e+00,7.087708979421253330e-01
1.177665763250693942e+00,7.112044822200909167e-01
1.183323219531387416e+00,7.136295731451746116e-01
1.188987235901136863e+00,7.160461417564328856e-01
1.194657834230722138e+00,7.184541591946970174e-01
1.200335036197571759e+00,7.208535967029187086e-01
1.206018863282362963e+00,7.232444256265126992e-01
1.211709336765580014e+00,7.256266174136988267e-01
1.217406477724049640e+00,7.280001436158443084e-01
1.223110307027424071e+00,7.303649758878019149e-01
1.228820845334639422e+00,7.327210859882492544e-01
1.234538113090335454e+00,7.350684457800262805e-01
1.240262130521234907e+00,7.374070272304705798e-01
1.245992917632493313e+00,7.397368024117527696e-01
1.251730494204008615e+00,7.420577435012097878e-01
1.257474879786695254e+00,7.443698227816766266e-01
1.263226093698726960e+00,7.466730126418187341e-01
1.268984155021736671e+00,7.489672855764600845e-01
1.274749082596989824e+00,7.512526141869130258e-01
1.280520895021513672e+00,7.535289711813045743e-01
1.286299610644198621e+00,7.557963293749025979e-01
1.292085247561862715e+00,7.580546616904408896e-01
1.297877823615277482e+00,7.603039411584416873e-01
1.303677356385167796e+00,7.625441409175388596e-01
1.309483863188168673e+00,7.647752342147974280e-01
1.315297361072754745e+00,7.669971944060338664e-01
1.321117866815135100e+00,7.692099949561345129e-01
1.326945396915109932e+00,7.714136094393715393e-01
1.332779967591902093e+00,7.736080115397193646e-01
1.338621594779950241e+00,7.757931750511684044e-01
1.344470294124671783e+00,7.779690738780383752e-01
1.350326080978195398e+00,7.801356820352898236e-01
1.356188970395060256e+00,7.822929736488342112e-01
1.362058977127884818e+00,7.844409229558435559e-01
1.367936115623004767e+00,7.865795043050571866e-01
1.373820400016081633e+00,7.887086921570884979e-01
1.379711844127683884e+00,7.908284610847307050e-01
1.385610461458833154e+00,7.929387857732588252e-01
1.391516265186528489e+00,7.950396410207337672e-01
1.397429268159239069e+00,7.971310017383020918e-01
1.403349482892369160e+00,7.992128429504959941e-01
1.409276921563699991e+00,8.012851397955318422e-01
1.415211596008801198e+00,8.033478675256064960e-01
1.421153517716420067e+00,8.054010015071935147e-01
1.427102697823843913e+00,8.074445172213370325e-01
1.433059147112238918e+00,8.094783902639439699e-01
1.439022876001969431e+00,8.115025963460770209e-01
1.444993894547885516e+00,8.135171112942426452e-01
1.450972212434601394e+00,8.155219110506818359e-01
1.456957838971741026e+00,8.175169716736558900e-01
1.462950783089170592e+00,8.195022693377328471e-01
1.468951053332212098e+00,8.214777803340723716e-01
1.474958657856833222e+00,8.234434810707084162e-01
1.480973604424825840e+00,8.253993480728308851e-01
1.486995900398964565e+00,8.273453579830666316e-01
1.493025552738151296e+00,8.292814875617574577e-01
1.499062567992544448e+00,8.312077136872388916e-01
1.505106952298675083e+00,8.331240133561146344e-01
1.511158711374552821e+00,8.350303636835328946e-01
1.517217850514757327e+00,8.369267419034589484e-01
1.523284374585520906e+00,8.388131253689465883e-01
1.529358288019804224e+00,8.406894915524095735e-01
1.535439594812362030e+00,8.425558180458899704e-01
1.541528298514803330e+00,8.444120825613257164e-01
1.547624402230646234e+00,8.462582629308175175e-01
1.553727908610368580e+00,8.480943371068924153e-01
1.559838819846459002e+00,8.499202831627683530e-01
1.565957137668460231e+00,8.517360792926149671e-01
1.572082863338019720e+00,8.535417038118143784e-01
1.578215997643941160e+00,8.553371351572207626e-01
1.584356540897229104e+00,8.571223518874165892e-01
1.590504492926155145e+00,8.588973326829701938e-01
1.596659853071315194e+00,8.606620563466886864e-01
1.602822620180702762e+00,8.624165018038727482e-01
1.608992792604788002e+00,8.641606481025673192e-01
1.615170368191609640e+00,8.658944744138118432e-01
1.621355344281877109e+00,8.676179600318895124e-01
1.627547717704090458e+00,8.693310843745739591e-01
1.633747484769672242e+00,8.710338269833756142e-01
1.639954641268118740e+00,8.727261675237857341e-01
1.646169182462171809e+00,8.744080857855187627e-01
1.652391103083011403e+00,8.760795616827550258e-01
1.658620397325467843e+00,8.777405752543788742e-01
1.664857058843266069e+00,8.793911066642186025e-01
1.671101080744288536e+00,8.810311362012823722e-01
1.677352455585874091e+00,8.826606442799938002e-01
1.683611175370144597e+00,8.842796114404263275e-01
1.689877231539360869e+00,8.858880183485349225e-01
1.696150614971321691e+00,8.874858457963875624e-01
1.702431315974790360e+00,8.890730747023941616e-01
1.708719324284968533e+00,8.906496861115346109e-01
1.715014629059004703e+00,8.922156611955853744e-01
1.721317218871548649e+00,8.937709812533437548e-01
1.727627081710353618e+00,8.953156277108522687e-01
1.733944204971920477e+00,8.968495821216192487e-01
1.740268575457193378e+00,8.983728261668396664e-01
1.746600179367314487e+00,8.998853416556142903e-01
1.752939002299421789e+00,9.013871105251664018e-01
1.759285029242510179e+00,9.028781148410575108e-01
1.765638244573351390e+00,9.043583367974018516e-01
1.771998632052472100e+00,9.058277587170787681e-01
1.778366174820198875e+00,9.072863630519441003e-01
1.784740855392766390e+00,9.087341323830392392e-01
1.791122655658493601e+00,9.101710494207995161e-01
1.797511556874037408e+00,9.115970970052609257e-01
1.803907539660706938e+00,9.130122581062644072e-01
1.810310584000867085e+00,9.144165158236596813e-01
1.816720669234411334e+00,9.158098533875072000e-01
1.823137774055314519e+00,9.171922541582776534e-01
1.829561876508277951e+00,9.185637016270518096e-01
1.835992953985447818e+00,9.199241794157164698e-01
1.842430983223233509e+00,9.212736712771610881e-01
1.848875940299203879e+00,9.226121610954712837e-01
1.855327800629089419e+00,9.239396328861211316e-01
1.861786538963871473e+00,9.252560707961646758e-01
1.868252129386970273e+00,9.265614591044244452e-01
1.874724545311541091e+00,9.278557822216801920e-01
1.881203759477859894e+00,9.291390246908538542e-01
1.887689743950830668e+00,9.304111711871951851e-01
1.894182470117589556e+00,9.316722065184644963e-01
1.900681908685222021e+00,9.329221156251134017e-01
1.907188029678600127e+00,9.341608835804657840e-01
1.913700802438323967e+00,9.353884955908953192e-01
1.920220195618792758e+00,9.366049369960020021e-01
1.926746177186390074e+00,9.378101932687881170e-01
1.933278714417793864e+00,9.390042500158306549e-01
1.939817773898413700e+00,9.401870929774539531e-01
1.946363321520954814e+00,9.413587080278994490e-01
1.952915322484112703e+00,9.425190811754949882e-01
1.959473741291404281e+00,9.436681985628213587e-01
1.966038541750127600e+00,9.448060464668780467e-01
1.972609686970466791e+00,9.459326112992471058e-01
1.979187139364733117e+00,9.470478796062553606e-01
1.985770860646747238e+00,9.481518380691349446e-01
1.992360811831373812e+00,9.492444735041829507e-01
1.998956953234191092e+00,9.503257728629179724e-01
2.005559244471321723e+00,9.513957232322366453e-01
2.012167644459408766e+00,9.524543118345677462e-01
2.018782111415743596e+00,9.535015260280240712e-01
2.025402602858555223e+00,9.545373533065548699e-01
2.032029075607453272e+00,9.555617813000933936e-01
2.038661485784029725e+00,9.565747977747063313e-01
2.045299788812628972e+00,9.575763906327386943e-01
2.051943939421270624e+00,9.585665479129585886e-01
2.058593891642749085e+00,9.595452577907006564e-01
2.065249598815892540e+00,9.605125085780064076e-01
2.071911013586993811e+00,9.614682887237644415e-01
2.078578087911412187e+00,9.624125868138480033e-01
2.085250773055345785e+00,9.633453915712515414e-01
2.091929019597779771e+00,9.642666918562253775e-01
2.098612777432607324e+00,9.651764766664083783e-01
2.105301995770933132e+00,9.660747351369598501e-01
2.111996623143543417e+00,9.669614565406892126e-01
2.118696607403570020e+00,9.678366302881834526e-01
2.125401895729322810e+00,9.687002459279345778e-01
2.132112434627311259e+00,9.695522931464635175e-01
2.138828169935444112e+00,9.703927617684442453e-01
2.145549046826416895e+00,9.712216417568242388e-01
2.152275009811277062e+00,9.720389232129451607e-01
2.159006002743187658e+00,9.728445963766605420e-01
2.165741968821359276e+00,9.736386516264529112e-01
2.172482850595185866e+00,9.744210794795481467e-01
2.179228589968554619e+00,9.751918705920288311e-01
2.185979128204351252e+00,9.759510157589461610e-01
2.192734405929152697e+00,9.766985059144295267e-01
2.199494363138103203e+00,9.774343321317948696e-01
2.206258939199985836e+00,9.781584856236514858e-01
2.213028072862474716e+00,9.788709577420068308e-01
2.219801702257582221e+00,9.795717399783693269e-01
2.226579764907294923e+00,9.802608239638509469e-01
2.233362197729389376e+00,9.809382014692663576e-01
2.240148937043446420e+00,9.816038644052316187e-01
2.246939918577044448e+00,9.822578048222604385e-01
2.253735077472143189e+00,9.829000149108593209e-01
2.260534348291657114e+00,9.835304870016210455e-01
2.267337665026203375e+00,9.841492135653157058e-01
2.274144961101049134e+00,9.847561872129811933e-01
2.280956169383227650e+00,9.853514006960111260e-01
2.287771222188846210e+00,9.859348469062412246e-01
2.294590051290576138e+00,9.865065188760349102e-01
2.301412587925312447e+00,9.870664097783655722e-01
2.308238762802027555e+00,9.876145129268989464e-01
2.315068506109783986e+00,9.881508217760722745e-01
2.321901747525940696e+00,9.886753299211731294e-01
2.328738416224518826e+00,9.891880310984153546e-01
2.335578440884745532e+00,9.896889191850138934e-01
2.342421749699769684e+00,9.901779881992586185e-01
2.349268270385538315e+00,9.906552323005848315e-01
2.356117930189845389e+00,9.911206457896433175e-01
2.362970655901542205e+00,9.915742231083690683e-01
2.369826373859902358e+00,9.920159588400463413e-01
2.376685009964158546e+00,9.924458477093749398e-01
2.383546489683180170e+00,9.928638845825316084e-01
2.390410738065314789e+00,9.932700644672326495e-01
2.397277679748373469e+00,9.936643825127926544e-01
2.404147238969766232e+00,9.940468340101831224e-01
2.411019339576785825e+00,9.944174143920879727e-01
2.417893905037022506e+00,9.947761192329588331e-01
2.424770858448924482e+00,9.951229442490673316e-01
2.431650122552493354e+00,9.954578852985563886e-01
2.438531619740104794e+00,9.957809383814899551e-01
2.445415272067466450e+00,9.960920996399004190e-01
2.452301001264688640e+00,9.963913653578349017e-01
2.459188728747483843e+00,9.966787319613993334e-01
2.466078375628482089e+00,9.969541960188018637e-01
2.472969862728654711e+00,9.972177542403927175e-01
2.479863110588850894e+00,9.974694034787046082e-01
2.486758039481439031e+00,9.977091407284894853e-01
2.493654569422045331e+00,9.979369631267550611e-01
2.500552620181396790e+00,9.981528679527984504e-01
2.507452111297246322e+00,9.983568526282390332e-01
2.514352962086395582e+00,9.985489147170489854e-01
2.521255091656794622e+00,9.987290519255827004e-01
2.528158418919725037e+00,9.988972621026039889e-01
2.535062862602058154e+00,9.990535432393116144e-01
2.541968341258578956e+00,9.991978934693633851e-01
2.548874773284383277e+00,9.993303110688988022e-01
2.555782076927326951e+00,9.994507944565591551e-01
2.562690170300541137e+00,9.995593421935063949e-01
2.569598971394992049e+00,9.996559529834410096e-01
2.576508398092090868e+00,9.997406256726164564e-01
2.583418368176344071e+00,9.998133592498538169e-01
2.590328799348046829e+00,9.998741528465535655e-01
2.597239609235996838e+00,9.999230057367056723e-01
2.604150715410250339e+00,9.999599173368989291e-01
2.611062035394889236e+00,9.999848872063270555e-01
2.617973486680811757e+00,9.999979150467948052e-01
2.624884986738536430e+00,9.999990007027208527e-01
2.631796453031008731e+00,9.999881441611401245e-01
2.638707803026417054e+00,9.999653455517036882e-01
2.645618954211001128e+00,9.999306051466773093e-01
2.652529824101858225e+00,9.998839233609382315e-01
2.659440330259734697e+00,9.998253007519700697e-01
2.666350390301800211e+00,9.997547380198563705e-01
2.673259921914402426e+00,9.996722360072719527e-01
2.680168842865791490e+00,9.995777956994731372e-01
2.687077071018817875e+00,9.994714182242859790e-01
2.693984524343589815e+00,9.993531048520924998e-01
2.700891120930089873e+00,9.992228569958157003e-01
2.707796779000747556e+00,9.990806762109027961e-01
2.714701416922959076e+00,9.989265641953065655e-01
2.721604953221551160e+00,9.987605227894650328e-01
2.728507306591187564e+00,9.985825539762792635e-01
2.735408395908708101e+00,9.983926598810901609e-01
2.742308140245396153e+00,9.981908427716528198e-01
2.749206458879176918e+00,9.979771050581093261e-01
2.756103271306735270e+00,9.977514492929604462e-01
2.762998497255547026e+00,9.975138781710343183e-01
2.769892056695830718e+00,9.972643945294552559e-01
2.776783869852397224e+00,9.970030013476089970e-01
2.783673857216411474e+00,9.967297017471077325e-01
2.790561939557053339e+00,9.964444989917525808e-01
2.797448037933068399e+00,9.961473964874945075e-01
2.804332073704221440e+00,9.958383977823939137e-01
2.811213968542622066e+00,9.955175065665780032e-01
2.818093644443950385e+00,9.951847266721968177e-01
2.824971023738552578e+00,9.948400620733777178e-01
2.831846029102414786e+00,9.944835168861774211e-01
2.838718583568016207e+00,9.941150953685331526e-01
2.845588610535039198e+00,9.937348019202120186e-01
2.852456033780961686e+00,9.933426410827579378e-01
2.859320777471493713e+00,9.929386175394376846e-01
2.866182766170886964e+00,9.925227361151852667e-01
2.873041924852102191e+00,9.920950017765434170e-01
2.879898178906811435e+00,9.916554196316055281e-01
2.886751454155273677e+00,9.912039949299533692e-01
2.893601676856044858e+00,9.907407330625954689e-01
2.900448773715530670e+00,9.902656395619020557e-01
2.907292671897391934e+00,9.897787201015390002e-01
2.914133299031780755e+00,9.892799804964007571e-01
2.920970583224415051e+00,9.887694267025399775e-01
2.927804453065490975e+00,9.882470648170971206e-01
2.934634837638426141e+00,9.877129010782270679e-01
2.941461666528437657e+00,9.871669418650252936e-01
2.948284869830936739e+00,9.866091936974508148e-01
2.955104378159762124e+00,9.860396632362491420e-01
2.961920122655236298e+00,9.854583572828724547e-01
2.968732034992038749e+00,9.848652827793981102e-01
2.975540047386910913e+00,9.842604468084459324e-01
2.982344092606168395e+00,9.836438565930939459e-01
2.989144103973044864e+00,9.830155194967915566e-01
2.995940015374846777e+00,9.823754430232719548e-01
3.002731761269923361e+00,9.817236348164625204e-01
3.009519276694463397e+00,9.810601026603932295e-01
3.016302497269087279e+00,9.803848544791041730e-01
3.023081359205271212e+00,9.796978983365505211e-01
3.029855799311578668e+00,9.789992424365064894e-01
3.036625754999699112e+00,9.782888951224670837e-01
3.043391164290308648e+00,9.775668648775487357e-01
3.050151965818732158e+00,9.768331603243877170e-01
3.056908098840426913e+00,9.760877902250375548e-01
3.063659503236270787e+00,9.753307634808642268e-01
3.070406119517664845e+00,9.745620891324395796e-01
3.077147888831449407e+00,9.737817763594335263e-01
3.083884752964626053e+00,9.729898344805048005e-01
3.090616654348897097e+00,9.721862729531890457e-01
3.097343536065010561e+00,9.713711013737864608e-01
3.104065341846931059e+00,9.705443294772468921e-01
3.110782016085807733e+00,9.697059671370531486e-01
3.117493503833763224e+00,9.688560243651039849e-01
3.124199750807503229e+00,9.679945113115941968e-01
3.130900703391728879e+00,9.671214382648929409e-01
3.137596308642373266e+00,9.662368156514214990e-01
3.144286514289658996e+00,9.653406540355281562e-01
3.150971268740959896e+00,9.644329641193628566e-01
3.157650521083494866e+00,9.635137567427486394e-01
3.164324221086839195e+00,9.625830428830525198e-01
3.170992319205250265e+00,9.616408336550543723e-01
3.177654766579832035e+00,9.606871403108140361e-01
3.184311515040503249e+00,9.597219742395370901e-01
3.190962517107808427e+00,9.587453469674391826e-01
3.197607725994547678e+00,9.577572701576074765e-01
3.204247095607240858e+00,9.567577556098624258e-01
3.210880580547419427e+00,9.557468152606158895e-01
3.217508136112747774e+00,9.547244611827292449e-01
3.224129718297983338e+00,9.536907055853691695e-01
3.230745283795773748e+00,9.526455608138614251e-01
3.237354789997289206e+00,9.515890393495439747e-01
3.243958194992694111e+00,9.505211538096169921e-01
3.250555457571460582e+00,9.494419169469935360e-01
3.257146537222531002e+00,9.483513416501461180e-01
3.263731394134319341e+00,9.472494409429536022e-01
3.270309989194563727e+00,9.461362279845448864e-01
3.276882283990036893e+00,9.450117160691421381e-01
3.283448240806091434e+00,9.438759186259022549e-01
3.290007822626078049e+00,9.427288492187561042e-01
3.296560993130609241e+00,9.415705215462469857e-01
3.303107716696688456e+00,9.404009494413666514e-01
3.309647958396701117e+00,9.392201468713897716e-01
3.316181683997259988e+00,9.380281279377080672e-01
3.322708859957932415e+00,9.368249068756613340e-01
3.329229453429823682e+00,9.356104980543675786e-01
3.335743432254036467e+00,9.343849159765513779e-01
3.342250764960010390e+00,9.331481752783703509e-01
3.348751420763720787e+00,9.319002907292409654e-01
3.355245369565775793e+00,9.306412772316619009e-01
3.361732581949379739e+00,9.293711498210360800e-01
3.368213029178189100e+00,9.280899236654912565e-01
3.374686683194053405e+00,9.267976140656980499e-01
3.381153516614636256e+00,9.254942364546887568e-01
3.387613502730941306e+00,9.241798063976716104e-01
3.394066615504721440e+00,9.228543395918455960e-01
3.400512829565789374e+00,9.215178518662132667e-01
3.406952120209224777e+00,9.201703591813904515e-01
3.413384463392484580e+00,9.188118776294172951e-01
3.419809835732415149e+00,9.174424234335650796e-01
3.426228214502172964e+00,9.160620129481424900e-01
3.432639577628052496e+00,9.146706626583007704e-01
3.439043903686230141e+00,9.132683891798363263e-01
3.445441171899410460e+00,9.118552092589927716e-01
3.451831362133404912e+00,9.104311397722607557e-01
3.458214454893618228e+00,9.089961977261762360e-01
3.464590431321459718e+00,9.075504002571179729e-01
3.470959273190676875e+00,9.060937646311019167e-01
3.477320962903625023e+00,9.046263082435755942e-01
